population	height_band_16	slope_band_0_10_25_40_55_90	block	count
top_aspect_west	15	0	minecraft:diorite	17
top_aspect_west	15	0	minecraft:white_concrete_powder	4
top_aspect_west	15	1	minecraft:birch_wood	32
top_aspect_west	15	1	minecraft:diorite	22
top_aspect_west	15	1	minecraft:pale_moss_block	1
top_aspect_west	15	1	minecraft:snow_block	6
top_aspect_west	15	1	minecraft:stone	1
top_aspect_west	15	1	minecraft:white_concrete_powder	24
top_aspect_west	15	2	minecraft:acacia_wood	1
top_aspect_west	15	2	minecraft:birch_wood	16
top_aspect_west	15	2	minecraft:cobblestone	5
top_aspect_west	15	2	minecraft:diorite	15
top_aspect_west	15	2	minecraft:pale_moss_block	6
top_aspect_west	15	2	minecraft:snow_block	6
top_aspect_west	15	2	minecraft:stone	18
top_aspect_west	15	2	minecraft:white_concrete_powder	8
top_aspect_west	15	3	minecraft:birch_wood	4
top_aspect_west	15	3	minecraft:cobblestone	4
top_aspect_west	15	3	minecraft:pale_moss_block	3
top_aspect_west	15	3	minecraft:snow_block	1
top_aspect_west	15	3	minecraft:stone	2
top_aspect_west	15	3	minecraft:white_concrete_powder	2
top_aspect_west	2	0	minecraft:acacia_wood	2
top_aspect_west	2	0	minecraft:dirt	3
top_aspect_west	2	0	minecraft:grass_block	97
top_aspect_west	2	0	minecraft:moss_block	25
top_aspect_west	2	1	minecraft:acacia_wood	12
top_aspect_west	2	1	minecraft:blackstone	1
top_aspect_west	2	1	minecraft:cobblestone	7
top_aspect_west	2	1	minecraft:cyan_terracotta	4
top_aspect_west	2	1	minecraft:grass_block	145
top_aspect_west	2	1	minecraft:light_gray_wool	1
top_aspect_west	2	1	minecraft:moss_block	83
top_aspect_west	2	1	minecraft:mud	9
top_aspect_west	2	1	minecraft:pale_moss_block	10
top_aspect_west	2	1	minecraft:pale_oak_wood	2
top_aspect_west	2	1	minecraft:smooth_basalt	4
top_aspect_west	2	1	minecraft:stone	34
top_aspect_west	2	1	minecraft:white_concrete	2
top_aspect_west	2	2	minecraft:acacia_wood	41
top_aspect_west	2	2	minecraft:andesite	1
top_aspect_west	2	2	minecraft:basalt	4
top_aspect_west	2	2	minecraft:blackstone	3
top_aspect_west	2	2	minecraft:cobblestone	74
top_aspect_west	2	2	minecraft:cyan_terracotta	36
top_aspect_west	2	2	minecraft:grass_block	130
top_aspect_west	2	2	minecraft:light_gray_wool	2
top_aspect_west	2	2	minecraft:moss_block	75
top_aspect_west	2	2	minecraft:mud	12
top_aspect_west	2	2	minecraft:pale_moss_block	97
top_aspect_west	2	2	minecraft:pale_oak_wood	13
top_aspect_west	2	2	minecraft:smooth_basalt	23
top_aspect_west	2	2	minecraft:stone	146
top_aspect_west	2	3	minecraft:acacia_wood	35
top_aspect_west	2	3	minecraft:andesite	5
top_aspect_west	2	3	minecraft:basalt	6
top_aspect_west	2	3	minecraft:blackstone	3
top_aspect_west	2	3	minecraft:cobblestone	122
top_aspect_west	2	3	minecraft:cyan_terracotta	42
top_aspect_west	2	3	minecraft:grass_block	46
top_aspect_west	2	3	minecraft:light_gray_wool	5
top_aspect_west	2	3	minecraft:moss_block	31
top_aspect_west	2	3	minecraft:mud	23
top_aspect_west	2	3	minecraft:pale_moss_block	47
top_aspect_west	2	3	minecraft:pale_oak_wood	22
top_aspect_west	2	3	minecraft:smooth_basalt	21
top_aspect_west	2	3	minecraft:stone	158
top_aspect_west	2	4	minecraft:acacia_wood	7
top_aspect_west	2	4	minecraft:andesite	1
top_aspect_west	2	4	minecraft:cobblestone	39
top_aspect_west	2	4	minecraft:cyan_terracotta	17
top_aspect_west	2	4	minecraft:moss_block	9
top_aspect_west	2	4	minecraft:mud	10
top_aspect_west	2	4	minecraft:pale_moss_block	11
top_aspect_west	2	4	minecraft:pale_oak_wood	5
top_aspect_west	2	4	minecraft:smooth_basalt	5
top_aspect_west	2	4	minecraft:stone	33
top_aspect_west	3	0	minecraft:acacia_wood	1
top_aspect_west	3	0	minecraft:grass_block	5
top_aspect_west	3	0	minecraft:mud	1
top_aspect_west	3	1	minecraft:acacia_wood	8
top_aspect_west	3	1	minecraft:cobblestone	3
top_aspect_west	3	1	minecraft:cyan_terracotta	7
top_aspect_west	3	1	minecraft:grass_block	20
top_aspect_west	3	1	minecraft:moss_block	15
top_aspect_west	3	1	minecraft:mud	1
top_aspect_west	3	1	minecraft:pale_moss_block	4
top_aspect_west	3	1	minecraft:pale_oak_wood	1
top_aspect_west	3	1	minecraft:stone	11
top_aspect_west	3	1	minecraft:tuff	2
top_aspect_west	3	2	minecraft:acacia_wood	39
top_aspect_west	3	2	minecraft:andesite	10
top_aspect_west	3	2	minecraft:black_wool	4
top_aspect_west	3	2	minecraft:blackstone	1
top_aspect_west	3	2	minecraft:cobblestone	55
top_aspect_west	3	2	minecraft:cyan_terracotta	21
top_aspect_west	3	2	minecraft:dirt	1
top_aspect_west	3	2	minecraft:grass_block	59
top_aspect_west	3	2	minecraft:light_gray_wool	2
top_aspect_west	3	2	minecraft:moss_block	110
top_aspect_west	3	2	minecraft:mud	4
top_aspect_west	3	2	minecraft:pale_moss_block	123
top_aspect_west	3	2	minecraft:pale_oak_wood	10
top_aspect_west	3	2	minecraft:smooth_basalt	6
top_aspect_west	3	2	minecraft:stone	86
top_aspect_west	3	2	minecraft:tuff	16
top_aspect_west	3	3	minecraft:acacia_wood	73
top_aspect_west	3	3	minecraft:andesite	48
top_aspect_west	3	3	minecraft:black_wool	2
top_aspect_west	3	3	minecraft:cobblestone	103
top_aspect_west	3	3	minecraft:cyan_terracotta	23
top_aspect_west	3	3	minecraft:grass_block	6
top_aspect_west	3	3	minecraft:light_gray_wool	6
top_aspect_west	3	3	minecraft:moss_block	15
top_aspect_west	3	3	minecraft:mud	7
top_aspect_west	3	3	minecraft:pale_moss_block	83
top_aspect_west	3	3	minecraft:pale_oak_wood	7
top_aspect_west	3	3	minecraft:smooth_basalt	6
top_aspect_west	3	3	minecraft:stone	147
top_aspect_west	3	3	minecraft:tuff	4
top_aspect_west	3	4	minecraft:acacia_wood	9
top_aspect_west	3	4	minecraft:andesite	8
top_aspect_west	3	4	minecraft:blackstone	2
top_aspect_west	3	4	minecraft:cobblestone	16
top_aspect_west	3	4	minecraft:cyan_terracotta	27
top_aspect_west	3	4	minecraft:grass_block	1
top_aspect_west	3	4	minecraft:light_gray_wool	2
top_aspect_west	3	4	minecraft:mud	7
top_aspect_west	3	4	minecraft:pale_moss_block	29
top_aspect_west	3	4	minecraft:pale_oak_wood	6
top_aspect_west	3	4	minecraft:stone	62
top_aspect_west	4	0	minecraft:cyan_terracotta	2
top_aspect_west	4	0	minecraft:grass_block	1
top_aspect_west	4	0	minecraft:mud	1
top_aspect_west	4	0	minecraft:pale_moss_block	2
top_aspect_west	4	1	minecraft:blackstone	3
top_aspect_west	4	1	minecraft:cyan_terracotta	1
top_aspect_west	4	1	minecraft:dirt	1
top_aspect_west	4	1	minecraft:grass_block	2
top_aspect_west	4	1	minecraft:moss_block	4
top_aspect_west	4	1	minecraft:mud	4
top_aspect_west	4	1	minecraft:pale_moss_block	10
top_aspect_west	4	1	minecraft:stone	5
top_aspect_west	4	2	minecraft:acacia_wood	30
top_aspect_west	4	2	minecraft:andesite	13
top_aspect_west	4	2	minecraft:blackstone	6
top_aspect_west	4	2	minecraft:cobblestone	39
top_aspect_west	4	2	minecraft:cyan_terracotta	10
top_aspect_west	4	2	minecraft:grass_block	4
top_aspect_west	4	2	minecraft:light_gray_wool	19
top_aspect_west	4	2	minecraft:moss_block	14
top_aspect_west	4	2	minecraft:mud	5
top_aspect_west	4	2	minecraft:pale_moss_block	61
top_aspect_west	4	2	minecraft:pale_oak_wood	7
top_aspect_west	4	2	minecraft:stone	136
top_aspect_west	4	2	minecraft:tuff	7
top_aspect_west	4	3	minecraft:acacia_wood	54
top_aspect_west	4	3	minecraft:andesite	33
top_aspect_west	4	3	minecraft:basalt	1
top_aspect_west	4	3	minecraft:blackstone	4
top_aspect_west	4	3	minecraft:cobblestone	84
top_aspect_west	4	3	minecraft:cyan_terracotta	6
top_aspect_west	4	3	minecraft:light_gray_wool	12
top_aspect_west	4	3	minecraft:mud	14
top_aspect_west	4	3	minecraft:pale_moss_block	65
top_aspect_west	4	3	minecraft:pale_oak_wood	6
top_aspect_west	4	3	minecraft:smooth_basalt	2
top_aspect_west	4	3	minecraft:stone	172
top_aspect_west	4	3	minecraft:tuff	22
top_aspect_west	4	4	minecraft:acacia_wood	19
top_aspect_west	4	4	minecraft:andesite	3
top_aspect_west	4	4	minecraft:blackstone	1
top_aspect_west	4	4	minecraft:cobblestone	28
top_aspect_west	4	4	minecraft:cyan_terracotta	1
top_aspect_west	4	4	minecraft:mud	11
top_aspect_west	4	4	minecraft:pale_moss_block	16
top_aspect_west	4	4	minecraft:pale_oak_wood	5
top_aspect_west	4	4	minecraft:smooth_basalt	1
top_aspect_west	4	4	minecraft:stone	35
top_aspect_west	4	4	minecraft:tuff	1
top_aspect_west	5	0	minecraft:moss_block	17
top_aspect_west	5	0	minecraft:pale_moss_block	2
top_aspect_west	5	0	minecraft:pale_oak_wood	1
top_aspect_west	5	0	minecraft:smooth_basalt	1
top_aspect_west	5	0	minecraft:snow_block	1
top_aspect_west	5	0	minecraft:stone	5
top_aspect_west	5	0	minecraft:white_concrete	1
top_aspect_west	5	1	minecraft:acacia_wood	30
top_aspect_west	5	1	minecraft:cobblestone	13
top_aspect_west	5	1	minecraft:cyan_terracotta	3
top_aspect_west	5	1	minecraft:grass_block	9
top_aspect_west	5	1	minecraft:gray_wool	15
top_aspect_west	5	1	minecraft:light_gray_wool	1
top_aspect_west	5	1	minecraft:moss_block	111
top_aspect_west	5	1	minecraft:mud	4
top_aspect_west	5	1	minecraft:pale_moss_block	41
top_aspect_west	5	1	minecraft:pale_oak_wood	6
top_aspect_west	5	1	minecraft:smooth_basalt	1
top_aspect_west	5	1	minecraft:stone	65
top_aspect_west	5	1	minecraft:white_concrete	1
top_aspect_west	5	2	minecraft:acacia_wood	51
top_aspect_west	5	2	minecraft:andesite	5
top_aspect_west	5	2	minecraft:basalt	4
top_aspect_west	5	2	minecraft:cobblestone	45
top_aspect_west	5	2	minecraft:cyan_terracotta	21
top_aspect_west	5	2	minecraft:grass_block	13
top_aspect_west	5	2	minecraft:gray_wool	4
top_aspect_west	5	2	minecraft:light_gray_wool	10
top_aspect_west	5	2	minecraft:moss_block	60
top_aspect_west	5	2	minecraft:mud	18
top_aspect_west	5	2	minecraft:pale_moss_block	156
top_aspect_west	5	2	minecraft:pale_oak_wood	11
top_aspect_west	5	2	minecraft:smooth_basalt	5
top_aspect_west	5	2	minecraft:stone	214
top_aspect_west	5	3	minecraft:acacia_wood	54
top_aspect_west	5	3	minecraft:andesite	4
top_aspect_west	5	3	minecraft:basalt	5
top_aspect_west	5	3	minecraft:cobblestone	65
top_aspect_west	5	3	minecraft:cyan_terracotta	26
top_aspect_west	5	3	minecraft:grass_block	3
top_aspect_west	5	3	minecraft:light_gray_wool	3
top_aspect_west	5	3	minecraft:moss_block	1
top_aspect_west	5	3	minecraft:mud	16
top_aspect_west	5	3	minecraft:pale_moss_block	89
top_aspect_west	5	3	minecraft:pale_oak_wood	16
top_aspect_west	5	3	minecraft:stone	155
top_aspect_west	5	3	minecraft:tuff	10
top_aspect_west	5	3	minecraft:white_concrete	1
top_aspect_west	5	4	minecraft:acacia_wood	13
top_aspect_west	5	4	minecraft:andesite	2
top_aspect_west	5	4	minecraft:cobblestone	14
top_aspect_west	5	4	minecraft:cyan_terracotta	10
top_aspect_west	5	4	minecraft:mud	5
top_aspect_west	5	4	minecraft:pale_moss_block	14
top_aspect_west	5	4	minecraft:pale_oak_wood	2
top_aspect_west	5	4	minecraft:stone	29
top_aspect_west	5	4	minecraft:tuff	18
top_aspect_west	5	4	minecraft:white_concrete	2
top_aspect_west	6	0	minecraft:acacia_wood	1
top_aspect_west	6	0	minecraft:andesite	1
top_aspect_west	6	0	minecraft:blackstone	1
top_aspect_west	6	0	minecraft:moss_block	3
top_aspect_west	6	0	minecraft:pale_moss_block	1
top_aspect_west	6	0	minecraft:snow_block	1
top_aspect_west	6	1	minecraft:acacia_wood	18
top_aspect_west	6	1	minecraft:andesite	4
top_aspect_west	6	1	minecraft:basalt	2
top_aspect_west	6	1	minecraft:cobblestone	28
top_aspect_west	6	1	minecraft:cyan_terracotta	8
top_aspect_west	6	1	minecraft:light_gray_wool	3
top_aspect_west	6	1	minecraft:moss_block	84
top_aspect_west	6	1	minecraft:mud	10
top_aspect_west	6	1	minecraft:pale_moss_block	34
top_aspect_west	6	1	minecraft:pale_oak_wood	2
top_aspect_west	6	1	minecraft:snow_block	1
top_aspect_west	6	1	minecraft:stone	68
top_aspect_west	6	2	minecraft:acacia_wood	108
top_aspect_west	6	2	minecraft:andesite	26
top_aspect_west	6	2	minecraft:basalt	19
top_aspect_west	6	2	minecraft:cobblestone	151
top_aspect_west	6	2	minecraft:cyan_terracotta	63
top_aspect_west	6	2	minecraft:gray_wool	7
top_aspect_west	6	2	minecraft:light_gray_wool	17
top_aspect_west	6	2	minecraft:moss_block	111
top_aspect_west	6	2	minecraft:mud	65
top_aspect_west	6	2	minecraft:pale_moss_block	424
top_aspect_west	6	2	minecraft:pale_oak_wood	13
top_aspect_west	6	2	minecraft:smooth_basalt	10
top_aspect_west	6	2	minecraft:snow_block	3
top_aspect_west	6	2	minecraft:stone	523
top_aspect_west	6	2	minecraft:white_concrete	1
top_aspect_west	6	2	minecraft:white_wool	15
top_aspect_west	6	3	minecraft:acacia_wood	90
top_aspect_west	6	3	minecraft:andesite	2
top_aspect_west	6	3	minecraft:basalt	12
top_aspect_west	6	3	minecraft:cobblestone	66
top_aspect_west	6	3	minecraft:cyan_terracotta	58
top_aspect_west	6	3	minecraft:light_gray_wool	3
top_aspect_west	6	3	minecraft:mud	30
top_aspect_west	6	3	minecraft:pale_moss_block	184
top_aspect_west	6	3	minecraft:pale_oak_wood	5
top_aspect_west	6	3	minecraft:smooth_basalt	1
top_aspect_west	6	3	minecraft:snow_block	2
top_aspect_west	6	3	minecraft:stone	210
top_aspect_west	6	3	minecraft:tuff	10
top_aspect_west	6	3	minecraft:white_concrete	1
top_aspect_west	6	3	minecraft:white_wool	12
top_aspect_west	6	4	minecraft:acacia_wood	9
top_aspect_west	6	4	minecraft:blackstone	1
top_aspect_west	6	4	minecraft:cobblestone	2
top_aspect_west	6	4	minecraft:cyan_terracotta	3
top_aspect_west	6	4	minecraft:mud	1
top_aspect_west	6	4	minecraft:pale_moss_block	26
top_aspect_west	6	4	minecraft:stone	11
top_aspect_west	6	4	minecraft:tuff	8
top_aspect_west	6	4	minecraft:white_concrete	2
top_aspect_west	7	0	minecraft:moss_block	1
top_aspect_west	7	0	minecraft:snow_block	2
top_aspect_west	7	0	minecraft:stone	1
top_aspect_west	7	1	minecraft:acacia_wood	46
top_aspect_west	7	1	minecraft:andesite	6
top_aspect_west	7	1	minecraft:cobblestone	6
top_aspect_west	7	1	minecraft:cyan_terracotta	3
top_aspect_west	7	1	minecraft:moss_block	17
top_aspect_west	7	1	minecraft:mud	3
top_aspect_west	7	1	minecraft:pale_moss_block	10
top_aspect_west	7	1	minecraft:pale_oak_wood	6
top_aspect_west	7	1	minecraft:stone	71
top_aspect_west	7	2	minecraft:acacia_wood	105
top_aspect_west	7	2	minecraft:andesite	41
top_aspect_west	7	2	minecraft:birch_wood	4
top_aspect_west	7	2	minecraft:cobblestone	155
top_aspect_west	7	2	minecraft:cyan_terracotta	26
top_aspect_west	7	2	minecraft:light_gray_wool	22
top_aspect_west	7	2	minecraft:moss_block	63
top_aspect_west	7	2	minecraft:mud	38
top_aspect_west	7	2	minecraft:pale_moss_block	175
top_aspect_west	7	2	minecraft:pale_oak_wood	10
top_aspect_west	7	2	minecraft:smooth_basalt	5
top_aspect_west	7	2	minecraft:stone	407
top_aspect_west	7	2	minecraft:white_concrete_powder	1
top_aspect_west	7	3	minecraft:acacia_wood	94
top_aspect_west	7	3	minecraft:andesite	16
top_aspect_west	7	3	minecraft:basalt	1
top_aspect_west	7	3	minecraft:birch_wood	6
top_aspect_west	7	3	minecraft:cobblestone	65
top_aspect_west	7	3	minecraft:cyan_terracotta	25
top_aspect_west	7	3	minecraft:diorite	1
top_aspect_west	7	3	minecraft:light_gray_terracotta	1
top_aspect_west	7	3	minecraft:light_gray_wool	7
top_aspect_west	7	3	minecraft:moss_block	3
top_aspect_west	7	3	minecraft:mud	58
top_aspect_west	7	3	minecraft:pale_moss_block	87
top_aspect_west	7	3	minecraft:pale_oak_wood	1
top_aspect_west	7	3	minecraft:stone	171
top_aspect_west	7	3	minecraft:tuff	6
top_aspect_west	7	3	minecraft:white_concrete_powder	8
top_aspect_west	7	4	minecraft:cobblestone	6
top_aspect_west	7	4	minecraft:cyan_terracotta	5
top_aspect_west	7	4	minecraft:light_gray_wool	1
top_aspect_west	7	4	minecraft:mud	1
top_aspect_west	7	4	minecraft:pale_moss_block	13
top_aspect_west	7	4	minecraft:pale_oak_wood	3
top_aspect_west	7	4	minecraft:stone	10
top_aspect_west	8	0	minecraft:pale_moss_block	1
top_aspect_west	8	0	minecraft:snow_block	19
top_aspect_west	8	1	minecraft:acacia_wood	23
top_aspect_west	8	1	minecraft:andesite	6
top_aspect_west	8	1	minecraft:basalt	3
top_aspect_west	8	1	minecraft:cobblestone	28
top_aspect_west	8	1	minecraft:cyan_terracotta	9
top_aspect_west	8	1	minecraft:moss_block	2
top_aspect_west	8	1	minecraft:pale_moss_block	77
top_aspect_west	8	1	minecraft:pale_oak_wood	1
top_aspect_west	8	1	minecraft:snow_block	3
top_aspect_west	8	1	minecraft:stone	90
top_aspect_west	8	2	minecraft:acacia_wood	77
top_aspect_west	8	2	minecraft:andesite	91
top_aspect_west	8	2	minecraft:basalt	11
top_aspect_west	8	2	minecraft:birch_wood	8
top_aspect_west	8	2	minecraft:cobblestone	129
top_aspect_west	8	2	minecraft:cyan_terracotta	11
top_aspect_west	8	2	minecraft:light_gray_wool	10
top_aspect_west	8	2	minecraft:moss_block	3
top_aspect_west	8	2	minecraft:mud	90
top_aspect_west	8	2	minecraft:packed_mud	3
top_aspect_west	8	2	minecraft:pale_moss_block	227
top_aspect_west	8	2	minecraft:pale_oak_wood	7
top_aspect_west	8	2	minecraft:smooth_basalt	1
top_aspect_west	8	2	minecraft:stone	496
top_aspect_west	8	2	minecraft:white_concrete	3
top_aspect_west	8	2	minecraft:white_concrete_powder	8
top_aspect_west	8	3	minecraft:acacia_wood	33
top_aspect_west	8	3	minecraft:andesite	41
top_aspect_west	8	3	minecraft:birch_wood	13
top_aspect_west	8	3	minecraft:coarse_dirt	8
top_aspect_west	8	3	minecraft:cobblestone	62
top_aspect_west	8	3	minecraft:cyan_terracotta	2
top_aspect_west	8	3	minecraft:diorite	7
top_aspect_west	8	3	minecraft:dripstone_block	14
top_aspect_west	8	3	minecraft:light_gray_terracotta	7
top_aspect_west	8	3	minecraft:light_gray_wool	12
top_aspect_west	8	3	minecraft:mud	8
top_aspect_west	8	3	minecraft:packed_mud	12
top_aspect_west	8	3	minecraft:pale_moss_block	94
top_aspect_west	8	3	minecraft:pale_oak_wood	6
top_aspect_west	8	3	minecraft:snow_block	2
top_aspect_west	8	3	minecraft:stone	183
top_aspect_west	8	3	minecraft:white_concrete_powder	13
top_aspect_west	8	4	minecraft:acacia_wood	1
top_aspect_west	8	4	minecraft:andesite	6
top_aspect_west	8	4	minecraft:birch_wood	2
top_aspect_west	8	4	minecraft:cobblestone	9
top_aspect_west	8	4	minecraft:diorite	5
top_aspect_west	8	4	minecraft:light_gray_wool	10
top_aspect_west	8	4	minecraft:stone	8
top_aspect_west	9	0	minecraft:andesite	1
top_aspect_west	9	1	minecraft:acacia_wood	7
top_aspect_west	9	1	minecraft:andesite	7
top_aspect_west	9	1	minecraft:basalt	1
top_aspect_west	9	1	minecraft:birch_wood	6
top_aspect_west	9	1	minecraft:cobblestone	24
top_aspect_west	9	1	minecraft:cyan_terracotta	1
top_aspect_west	9	1	minecraft:diorite	16
top_aspect_west	9	1	minecraft:light_gray_wool	1
top_aspect_west	9	1	minecraft:mud	4
top_aspect_west	9	1	minecraft:pale_moss_block	46
top_aspect_west	9	1	minecraft:pale_oak_wood	5
top_aspect_west	9	1	minecraft:snow_block	5
top_aspect_west	9	1	minecraft:stone	89
top_aspect_west	9	1	minecraft:white_concrete_powder	4
top_aspect_west	9	2	minecraft:acacia_wood	43
top_aspect_west	9	2	minecraft:andesite	7
top_aspect_west	9	2	minecraft:basalt	4
top_aspect_west	9	2	minecraft:birch_wood	73
top_aspect_west	9	2	minecraft:black_wool	1
top_aspect_west	9	2	minecraft:coarse_dirt	1
top_aspect_west	9	2	minecraft:cobblestone	96
top_aspect_west	9	2	minecraft:cyan_terracotta	21
top_aspect_west	9	2	minecraft:diorite	54
top_aspect_west	9	2	minecraft:light_gray_wool	1
top_aspect_west	9	2	minecraft:mud	71
top_aspect_west	9	2	minecraft:pale_moss_block	221
top_aspect_west	9	2	minecraft:pale_oak_wood	6
top_aspect_west	9	2	minecraft:snow_block	46
top_aspect_west	9	2	minecraft:stone	242
top_aspect_west	9	2	minecraft:white_concrete_powder	80
top_aspect_west	9	3	minecraft:acacia_wood	25
top_aspect_west	9	3	minecraft:andesite	2
top_aspect_west	9	3	minecraft:basalt	2
top_aspect_west	9	3	minecraft:birch_wood	20
top_aspect_west	9	3	minecraft:coarse_dirt	1
top_aspect_west	9	3	minecraft:cobblestone	43
top_aspect_west	9	3	minecraft:cyan_terracotta	6
top_aspect_west	9	3	minecraft:diorite	18
top_aspect_west	9	3	minecraft:dripstone_block	1
top_aspect_west	9	3	minecraft:granite	1
top_aspect_west	9	3	minecraft:mud	4
top_aspect_west	9	3	minecraft:packed_mud	1
top_aspect_west	9	3	minecraft:pale_moss_block	115
top_aspect_west	9	3	minecraft:snow_block	14
top_aspect_west	9	3	minecraft:stone	136
top_aspect_west	9	3	minecraft:white_concrete_powder	28
top_aspect_west	9	4	minecraft:acacia_wood	2
top_aspect_west	9	4	minecraft:cobblestone	5
top_aspect_west	9	4	minecraft:cyan_terracotta	2
top_aspect_west	9	4	minecraft:pale_moss_block	4
top_aspect_west	9	4	minecraft:stone	9
top_slope1	0	0	minecraft:acacia_wood	12
top_slope1	0	0	minecraft:andesite	5
